slice_count,metric,n,mean,median,q25,q75,iqr,std,ci95_low,ci95_high
16,psnr_all_repeat_std,19,1.1718574597806108,1.0635860539185336,0.8816901261684004,1.4960725552409424,0.614382429072542,0.402048983014492,0.9780760529133314,1.3656388666478902
16,ssim_all_repeat_mean,19,0.8890724511522996,0.8896885439753532,0.8843278102576733,0.8962638713419437,0.011936061084270477,0.007854014613581404,0.8852869372829084,0.8928579650216908
16,ssim_all_repeat_std,19,0.002741229275401161,0.0026824894139299248,0.001940180036344386,0.0035288814311259043,0.0015887013947815183,0.0011257936956826657,0.0021986140832024603,0.0032838444675998618
16,mae_known_repeat_mean,19,5.579208783507643e-11,6.187235879889785e-11,4.8895450622393755e-11,6.595749510798776e-11,1.7062044485594008e-11,1.7376024024290244e-11,4.74171123384583e-11,6.416706333169455e-11
16,mae_known_repeat_std,19,8.344606937343399e-12,7.953085682848048e-12,6.708808923537068e-12,9.422952560464888e-12,2.7141436369278197e-12,2.9681149183320684e-12,6.9140213397735225e-12,9.775192534913275e-12
16,rmse_known_repeat_mean,19,1.0000008561100434e-06,1.000000935391654e-06,1.0000007222288332e-06,1.000001034867637e-06,3.126388037344441e-13,2.7674971327362086e-13,1.0000007227209515e-06,1.0000009894991354e-06
16,rmse_known_repeat_std,19,1.2081662103231594e-13,1.1767705689334563e-13,9.782344368569503e-14,1.3416145943414386e-13,3.633801574844883e-14,4.755313097485175e-14,9.78967455679907e-14,1.4373649649664118e-13
16,psnr_known_repeat_mean,19,119.99999382621364,119.99999237060547,119.99999237060547,119.99999380111694,1.430511474609375e-06,2.685541551453882e-06,119.99999253182405,119.99999512060323
16,psnr_known_repeat_std,19,6.234610742349311e-07,0.0,0.0,0.0,0.0,1.4792761503781916e-06,-8.952720748189257e-08,1.3364493559517548e-06
16,ssim_known_repeat_mean,19,0.9019957498500222,0.9034100845456123,0.9004292488098145,0.9037890173494816,0.0033597685396671295,0.0032055980807772057,0.9004507010321231,0.9035407986679213
16,ssim_known_repeat_std,19,0.000840583302704691,0.0007692248978305763,0.0006705508795387376,0.0009752395909951414,0.0003046887114564038,0.0002597607278373657,0.0007153826395621634,0.0009657839658472185
16,mae_missing_repeat_mean,19,0.0031660271411773897,0.0032293625408783555,0.0015441272189491428,0.004208908896544017,0.002664781677594874,0.0016453698312300163,0.002372984267838651,0.003959070014516129
16,mae_missing_repeat_std,19,0.00042193761452555923,0.00035081631849633174,0.00028940028434678146,0.0005769543787822817,0.0002875540944355002,0.00019048086259580965,0.000330128777556611,0.0005137464514945074
16,rmse_missing_repeat_mean,19,0.021440347148056486,0.02182264276780188,0.01578052109107375,0.02733525086659938,0.01155472977552563,0.006369235998922853,0.018370473663271415,0.024510220632841556
16,rmse_missing_repeat_std,19,0.0028359038458501836,0.002621336215231327,0.002144116926206103,0.0034625751166931836,0.0013184581904870808,0.0010031473336890794,0.0023524023079034427,0.0033194053837969245
16,psnr_missing_repeat_mean,19,33.85758812803971,33.256303548812866,31.36490774154663,36.140442848205566,4.7755351066589355,2.8273009855036806,32.49487267356883,35.22030358251059
16,psnr_missing_repeat_std,19,1.1747139414327663,1.0493519955681463,0.8753941070581859,1.5016795279742534,0.6262854209160675,0.40309825652796205,0.9804268009205358,1.3690010819449967
16,ssim_missing_repeat_mean,19,0.8847443665328779,0.8850290551781654,0.8789496086537838,0.8937615305185318,0.014811921864748001,0.009537929176208803,0.8801472318242954,0.8893415012414604
16,ssim_missing_repeat_std,19,0.0035108693611960533,0.0031317213506932957,0.002490319006733708,0.004482800409096588,0.0019924814023628795,0.0014896699483072718,0.0027928714292363914,0.004228867293155716
32,known_fraction_repeat_mean,19,0.4283302865530315,0.42953038215637207,0.4259946644306183,0.43055009841918945,0.004555433988571167,0.003456659341959451,0.4266642300806994,0.4299963430253636
