slice_count,metric,n,mean,median,q25,q75,iqr,std,ci95_low,ci95_high
16,known_fraction,152,0.2503537410183957,0.25069117546081543,0.24649667739868164,0.2546311616897583,0.00813448429107666,0.006123204504847301,0.24937244572697706,0.2513350363098143
16,mae_all,152,0.0023709089404483643,0.002422330784611404,0.0012046674964949489,0.003161752480082214,0.001957084983587265,0.0012409406257065938,0.0021720377134671373,0.0025697801674295913
16,rmse_all,152,0.018558492853404267,0.018899994902312756,0.013830195413902402,0.023139565251767635,0.009309369837865233,0.005894237541034815,0.01761389145377086,0.019503094253037673
16,psnr_all,152,35.10916802757665,34.47077178955078,32.712897300720215,37.18345260620117,4.470555305480957,2.989266288488056,34.63011283166287,35.58822322349043
16,ssim_all,152,0.8890724511522996,0.8901162147521973,0.8835167586803436,0.8957796841859818,0.012262925505638123,0.008154882885947979,0.8877655622231913,0.890379340081408
16,mae_known,152,5.579208783507643e-11,5.941995506741904e-11,4.699377345596112e-11,6.847698970358085e-11,2.148321624761973e-11,1.8884191360200108e-11,5.276573651048112e-11,5.881843915967174e-11
16,rmse_known,152,1.0000008561100434e-06,1.0000009069699445e-06,1.000000679596269e-06,1.0000010206567822e-06,3.410605131648481e-13,2.962826779951491e-13,1.0000008086282394e-06,1.0000009035918475e-06
16,psnr_known,152,119.99999382621364,119.99999237060547,119.99999237060547,119.99999237060547,0.0,3.0076781498089222e-06,119.99999334420778,119.9999943082195
16,ssim_known,152,0.9019957498500222,0.9028279781341553,0.9002119451761246,0.90418341755867,0.003971472382545471,0.0032369972314100033,0.9014769936760281,0.9025145060240163
16,mae_missing,152,0.0031660271411773897,0.0032203327864408493,0.0015944791957736015,0.004225795506499708,0.002631316310726106,0.0016639788217386873,0.002899360466644493,0.0034326938157102863
16,rmse_missing,152,0.021440347148056486,0.021835293620824814,0.015925156883895397,0.026792284566909075,0.010867127683013678,0.006827146382670547,0.020346239219138414,0.022534455076974557
16,psnr_missing,152,33.85758812803971,33.21682929992676,31.439817428588867,35.95835304260254,4.518535614013672,2.995681313404114,33.377504870146375,34.33767138593304
16,ssim_missing,152,0.8847443665328779,0.8858487010002136,0.8777284473180771,0.8927831053733826,0.015054658055305481,0.00997313449565911,0.8831460874106426,0.8863426456551132
32,known_fraction,152,0.4283302865530315,0.42922163009643555,0.42345917224884033,0.43411219120025635,0.010653018951416016,0.008166150151988497,0.42702159194927947,0.42963898115678356
32,mae_all,152,0.0011156145133817948,0.001115884049795568,0.0005044380814069882,0.0014988959883339703,0.000994457906926982,0.0006308736982463796,0.0010145116694250153,0.0012167173573385743
32,rmse_all,152,0.010893562241874048,0.010652464348822832,0.007811235496774316,0.013705065008252859,0.005893829511478543,0.0036952937753813846,0.010301360171974257,0.011485764311773838
32,psnr_all,152,39.79499327509027,39.451223373413086,37.26270389556885,42.14680194854736,4.884098052978516,3.1516229617723064,39.289919049614745,40.300067500565795
32,ssim_all,152,0.901642949173325,0.9022101759910583,0.9007808715105057,0.9031811058521271,0.002400234341621399,0.0024493822873952425,0.9012504149531136,0.9020354833935363
32,mae_known,152,1.3396544723095526e-10,1.5114784424063998e-10,9.795251762478863e-11,1.6648568287869203e-10,6.85331652539034e-11,4.6791124286777563e-11,1.2646677396168095e-10,1.4146412050022956e-10
32,rmse_known,152,1.0000021470540032e-06,1.0000023848988349e-06,1.0000015606692614e-06,1.0000026406942197e-06,1.0800249583553523e-12,7.432930943240235e-13,1.0000020279350005e-06,1.000002266173006e-06
32,psnr_known,152,119.99998378753662,119.99998474121094,119.99998474121094,119.99999237060547,7.62939453125e-06,8.61703636898912e-06,119.99998240658368,119.99998516848956
32,ssim_known,152,0.909185603260994,0.9095288515090942,0.9078712463378906,0.910735234618187,0.0028639882802963257,0.00208698171785921,0.9088511467960186,0.9095200597259693
32,mae_missing,152,0.0019511959282298402,0.001956042251549661,0.000881298357853666,0.0026384784723632038,0.0017571801145095378,0.0011004797785767765,0.0017748347395476847,0.0021275571169119957
32,rmse_missing,152,0.014406510242751162,0.01405854057520628,0.010214731795713305,0.01818766165524721,0.007972929859533906,0.004876574954629506,0.01362499787656452,0.015188022608937804
32,psnr_missing,152,37.36600805583753,37.0413932800293,34.80470561981201,39.816378593444824,5.0116729736328125,3.1490278916481573,36.8613497122898,37.870666399385264
32,ssim_missing,152,0.8959979277692343,0.8969608545303345,0.8934940546751022,0.8995840549468994,0.00609000027179718,0.004280152492414209,0.8953119971451574,0.8966838583933111
64,known_fraction,152,0.6594273855811671,0.6599736213684082,0.654587984085083,0.6644127368927002,0.009824752807617188,0.00791075192073998,0.6581596207032738,0.6606951504590604
64,mae_all,152,0.00038133294147931,0.0003675429616123438,0.00016760233120294288,0.0005287191306706518,0.0003611167994677089,0.0002217695657573437,0.00034579249358387244,0.00041687338937474756
64,rmse_all,152,0.0057540633202542695,0.0058900786098092794,0.004385688924230635,0.007415061118081212,0.003029372193850577,0.00196449756369644,0.005439235976543536,0.006068890663965003
64,psnr_all,152,45.39767556441458,44.59757995605469,42.597723960876465,47.15958213806152,4.561858177185059,3.4091446669733125,44.85133130842615,45.94401982040301
